title;author;soldBy;stars;price;isKindleUnlimited;isBestSeller;Genre;publishedYear
Central Banking 101;Joseph J Wang;Amazon.com Services LLC;4.7;9.5;FALSE;FALSE;Nonfiction;2021
Nice Girls Don't Get the Corner Office: Unconscious Mistakes Women Make That Sabotage Their Careers (A NICE GIRLS Book);Lois P. Frankel;Hachette Book Group;4.5;11.99;FALSE;FALSE;Nonfiction;2014
Anti-Inflammatory Diet Meal Prep: 6 Weekly Plans and 80+ Recipes to Simplify Your Healing;Ginger Hultin;Amazon.com Services LLC;4.4;6.99;TRUE;TRUE;Nonfiction;2020
5/3/1: The Simplest and Most Effective Training System for Raw Strength;Jim Wendler;Amazon.com Services LLC;4.6;9.99;FALSE;FALSE;Nonfiction;2012
The Tryout: A Graphic Novel;Christina Soontornvat;Scholastic Trade Publisher;4.6;7.99;FALSE;FALSE;Nonfiction;2022
Start Small, Stay Small: A Developer's Guide to Launching a Startup;Rob Walling;Amazon.com Services LLC;4.3;9.99;FALSE;FALSE;Nonfiction;2010
Training Essentials for Ultrarunning- Second Edition;Jason Koop;Amazon.com Services LLC;4.8;16.07;FALSE;FALSE;Nonfiction;2021
Coming Alive: 4 Tools to Defeat Your Inner Enemy, Ignite Creative Expression & Unleash Your Soul's Potential;Barry Michels;Random House LLC;4.7;14.99;FALSE;FALSE;Nonfiction;2017
Fred and Breakfast: A feel-good romantic comedy from Phoebe MacLeod;Phoebe MacLeod;Amazon.com Services LLC;4.4;1.99;TRUE;FALSE;Nonfiction;2022
Unlimited Power: The New Science Of Personal Achievement;Anthony Robbins;Simon and Schuster Digital Sales Inc;4.6;14.99;FALSE;FALSE;Nonfiction;2008
The Disciplined Trader™: Developing Winning Attitudes;Mark Douglas;Amazon.com Services LLC;4.6;28.73;FALSE;FALSE;Nonfiction;2011
Take a Chance on Me: The perfect uplifting read from the TOP 10 bestselling author of Just The Way You Are;Beth Moran;Amazon.com Services LLC;4.2;2.99;TRUE;FALSE;Nonfiction;2021
True North, Emerging Leader Edition: Leading Authentically in Today's Workplace;Bill George;JOHN WILEY AND SONS INC;4.2;19;FALSE;FALSE;Nonfiction;2022
The One-Minute Cure: The Secret to Healing Virtually All Diseases - 2nd Edition;Madison Cavanaugh;Amazon.com Services LLC;4.6;18;FALSE;FALSE;Nonfiction;2022
Your Short Game Solution: Mastering the Finesse Game from 120 Yards and In;James Sieckmann;Penguin Group (USA) LLC;4.6;4.99;FALSE;FALSE;Nonfiction;2015
A New Way to Think: Your Guide to Superior Management Effectiveness;Roger L. Martin;Amazon.com Services LLC;4.5;14.99;FALSE;FALSE;Nonfiction;2022
Everything Must Go;Camille Pagán;Amazon.com Services LLC;4.3;2.49;TRUE;FALSE;Nonfiction;2022
Research Methods in Psychology: Evaluating a World of Information (Fourth Edition);Beth Morling;W. W. Norton & Company;4.6;62.9;FALSE;FALSE;Nonfiction;2020
Putting Out of Your Mind;Dr. Bob Rotella;Simon and Schuster Digital Sales Inc;4.6;12.99;FALSE;FALSE;Nonfiction;2001
Secret Tradecraft of Elite Advisors: Covert Techniques for a Remarkable Practice;David C. Baker;Amazon.com Services LLC;4.5;9.99;TRUE;FALSE;Nonfiction;2023
Declutter Your Mind: How to Stop Worrying, Relieve Anxiety, and Eliminate Negative Thinking;S.J. Scott;Amazon.com Services LLC;4.3;3.99;TRUE;FALSE;Nonfiction;2016
Economics in One Lesson: The Shortest and Surest Way to Understand Basic Economics;Henry Hazlitt;Random House LLC;4.6;12.99;FALSE;FALSE;Nonfiction;2010
Guide To Getting It On;Paul Joannides;Amazon.com Services LLC;4.6;9.99;FALSE;FALSE;Nonfiction;2022
Girls That Invest: Your Guide to Financial Independence through Shares and Stocks;Simran Kaur;JOHN WILEY AND SONS INC;4.7;13;FALSE;FALSE;Nonfiction;2022
The Fourth Quarter of Your Life: Embracing What Matters Most;Matthew Kelly;Amazon.com Services LLC;4.5;8.49;FALSE;FALSE;Nonfiction;2023
Only the Paranoid Survive: How to Exploit the Crisis Points That Challenge Every Company;Andrew S. Grove;Random House LLC;4.4;9.99;FALSE;FALSE;Nonfiction;2010
Sideline CEO: Leadership Principles from Championship Coaches;Marty Smith;Hachette Book Group;0;15.99;FALSE;FALSE;Nonfiction;2023
Persuasion: The Original 1817 Edition (A Classic Romance Novel Of Jane Austen);Jane Austen;De Marque;4.4;0;FALSE;TRUE;Nonfiction;2023
Creative Confidence: Unleashing the Creative Potential Within Us All;Tom Kelley;Random House LLC;4.5;13.99;FALSE;FALSE;Nonfiction;2013
The How of Happiness: A New Approach to Getting the Life You Want;Sonja Lyubomirsky;Penguin Group (USA) LLC;4.6;13.99;FALSE;FALSE;Nonfiction;2007
Screenplay: The Foundations of Screenwriting;Syd Field;Random House LLC;4.7;9.99;FALSE;FALSE;Nonfiction;2007
How to Heal Your Metabolism: Stop blaming aging for your slowing metabolism;Kate Deering;Amazon.com Services LLC;4.6;9.99;TRUE;FALSE;Nonfiction;2015
Stop Checking The Price: Lose money every time you look at the stock market? The simple investing strategy for beginners to pick winners by trading only 4 times a year!;J. F. Dodaro;Amazon.com Services LLC;4.8;7.99;FALSE;TRUE;Nonfiction;2023
Bending Reality: How to Make the Impossible Probable;Victoria Song;Simon & Schuster Digital Sales Inc.;4.8;13.99;FALSE;FALSE;Nonfiction;2021
The Occasionally Accurate Annals of Football: The NFL's Greatest Players, Plays, Scandals, and Screw-Ups (Plus Stuff We Totally Made Up);Dan Patrick;Penguin Random House Publisher Services;3.9;12.99;FALSE;FALSE;Nonfiction;2023
The Tao of Trading: How to Build Abundant Wealth in Any Market Condition;Simon Ree;Amazon.com Services LLC;4.7;8.99;FALSE;FALSE;Nonfiction;2020
Half Baked Harvest Super Simple: More Than 125 Recipes for Instant, Overnight, Meal-Prepped, and Easy Comfort Foods: A Cookbook;Tieghan Gerard;Random House LLC;4.8;6.99;FALSE;FALSE;Nonfiction;2019
Sexaholics Anonymous: White Book;SA Literature;Amazon.com Services LLC;4.7;9.99;FALSE;FALSE;Nonfiction;2020
Simply Said: Communicating Better at Work and Beyond;Jay Sullivan;JOHN WILEY AND SONS INC;4.5;14;FALSE;FALSE;Nonfiction;2016
Peak Performance: Elevate Your Game, Avoid Burnout, and Thrive with the New Science of Success;Brad Stulberg;Random House LLC;4.6;4.99;FALSE;FALSE;Nonfiction;2017
Joshua Weissman: An Unapologetic Cookbook. #1 NEW YORK TIMES BESTSELLER;Joshua Weissman;Penguin Group (USA) LLC;4.8;12.99;FALSE;FALSE;Nonfiction;2021
Eat Stop Eat: Intermittent Fasting for Health and Weight Loss (English);Brad Pilon;Amazon.com Services LLC;4.3;9.99;TRUE;FALSE;Nonfiction;2017
Blitzscaling: The Lightning-Fast Path to Building Massively Valuable Companies;Reid Hoffman;Random House LLC;4.4;14.99;FALSE;FALSE;Nonfiction;2018
Dissociation Made Simple: A Stigma-Free Guide to Embracing Your Dissociative Mind and Navigating Daily Life;Jamie Marich;Penguin Random House Publisher Services;4.5;12.99;FALSE;FALSE;Nonfiction;2023
The Upward Spiral: Using Neuroscience to Reverse the Course of Depression, One Small Change at a Time;Alex Korb PhD;Amazon.com Services LLC;4.6;10.99;FALSE;FALSE;Nonfiction;2015
The New Kings of New York: Renegades, Moguls, Gamblers and the Remaking of the World’s Most Famous Skyline;Adam Piore;Amazon.com Services LLC;4.5;11.49;FALSE;FALSE;Nonfiction;2022
Self-Care for People with ADHD: 100+ Ways to Recharge, De-Stress, and Prioritize You!;Sasha Hamdani;Simon and Schuster Digital Sales Inc;4.7;10.99;FALSE;FALSE;Nonfiction;2023
A Guide to the Business Analysis Body of Knowledge® (BABOK® Guide) v3 (version);IIBA,;Amazon.com Services LLC;4.4;41.49;FALSE;FALSE;Nonfiction;2019
How to Measure Anything: Finding the Value of Intangibles in Business;Douglas W. Hubbard;JOHN WILEY AND SONS INC;4.5;31;FALSE;FALSE;Nonfiction;2014
Dare to Discover Your Purpose : Retire, Refire, Rewire;George Jerjian;Amazon.com Services LLC;3.9;7;FALSE;FALSE;Nonfiction;2022
Brain Lock: Free Yourself from Obsessive-Compulsive Behavior;Jeffrey M. Schwartz;HarperCollins Publishers;4.6;13.49;FALSE;FALSE;Nonfiction;2016
Memoirs of Hadrian (FSG Classics);Marguerite Yourcenar;Amazon.com Services LLC;4.5;7.99;FALSE;FALSE;Nonfiction;2022
Internal Family Systems Skills Training Manual: Trauma-Informed Treatment for Anxiety, Depression, PTSD & Substance Abuse;Frank Anderson;Amazon.com Services LLC;4.7;17.99;FALSE;FALSE;Nonfiction;2019
How To Stubbornly Refuse To Make Yourself Miserable About Anything-yes, Anything!,: Revised And Updated;Albert Ellis;Amazon.com Services LLC;4.3;9.99;FALSE;FALSE;Nonfiction;2012
Ace: What Asexuality Reveals About Desire, Society, and the Meaning of Sex;Angela Chen;Penguin Random House Publisher Services;4.6;11.99;FALSE;FALSE;Nonfiction;2020
Essential Tennis: Improve Faster, Play Smarter, and Win More Matches;Ian Westermann;Macmillan;4.8;12.99;FALSE;FALSE;Nonfiction;2022
The Heart of Dominance: a guide to practicing consensual dominance;Anton Fulmen;Amazon.com Services LLC;4.6;9.95;FALSE;FALSE;Nonfiction;2016
Tranquility by Tuesday: 9 Ways to Calm the Chaos and Make Time for What Matters;Laura Vanderkam;Penguin Group (USA) LLC;4.7;14.99;FALSE;FALSE;Nonfiction;2022
The Things We Keep: A Novel;Sally Hepworth;Macmillan;4.3;11.99;FALSE;FALSE;Nonfiction;2016
For the Culture: The Power Behind What We Buy, What We Do, and Who We Want to Be;Marcus Collins;Hachette Book Group;4.8;3.99;FALSE;FALSE;Nonfiction;2023
On Becoming A Person: A Therapist's View of Psychotherapy;Carl R. Rogers;HarperCollins Publishers;4.7;14.99;FALSE;FALSE;Nonfiction;2012
Make Every Second Count: Time Management Tips and Techniques for More Success with Less Stress;Robert W. Bly;Amazon.com Services LLC;4.3;1.99;FALSE;FALSE;Nonfiction;2023
Living Sober: Practical methods alcoholics have used for living without drinking;Inc. Alcoholics Anonymous World Services;Amazon.com Services LLC;4.8;5.99;FALSE;FALSE;Nonfiction;2014
SYSTEMology: Create time, reduce errors and scale your profits with proven business systems;David Jenyns;Amazon.com Services LLC;4.6;9.99;TRUE;TRUE;Nonfiction;2020
Healing with DMSO: The Complete Guide to Safe and Natural Treatments for Managing Pain, Inflammation, and Other Chronic Ailments with Dimethyl Sulfoxide;Amandha Vollmer;Amazon.com Services LLC;4.7;11.99;FALSE;FALSE;Nonfiction;2023
Short-Term Rental, Long-Term Wealth: Your Guide to Analyzing, Buying, and Managing Vacation Properties;Avery Carl;Amazon.com Services LLC;4.8;9.99;FALSE;FALSE;Nonfiction;2021
The 14-Day New Keto Cleanse: Lose Up to 15 Pounds in 2 Weeks with Delicious Meals and Low-Sugar Smoothies;JJ Smith;Simon and Schuster Digital Sales Inc;4.6;13.99;FALSE;FALSE;Nonfiction;2022
The Carnivore Code Cookbook: Reclaim Your Health, Strength, and Vitality with 100+ Delicious Recipes;Paul Saladino MD;HarperCollins Publishers;4.6;16.99;FALSE;FALSE;Nonfiction;2022
The Logic Of Sports Betting;Ed Miller;Amazon.com Services LLC;4.5;9.99;FALSE;FALSE;Nonfiction;2019
The New Topping Book;Dossie Easton;Amazon.com Services LLC;4.6;11.49;FALSE;FALSE;Nonfiction;2011
Healing from Hidden Abuse: A Journey Through the Stages of Recovery from Psychological Abuse;Shannon Thomas LCSW;Amazon.com Services LLC;4.7;14.39;FALSE;FALSE;Nonfiction;2016
Fast After 50: How to Race Strong for the Rest of Your Life;Friel Joe;Simon & Schuster Digital Sales Inc.;4.5;15.99;FALSE;FALSE;Nonfiction;2015
How to Retire Happy, Wild, and Free: Retirement Wisdom That You Won't Get from Your Financial Advisor;Ernie Zelinski;Amazon.com Services LLC;4.3;9.97;FALSE;FALSE;Nonfiction;2013
The Book on Investing In Real Estate with No (and Low) Money Down: Creative Strategies for Investing in Real Estate Using Other People's Money (BiggerPockets Rental Kit 1);Brandon Turner;Amazon.com Services LLC;4.7;10.99;FALSE;FALSE;Nonfiction;2020
Managing Oneself (Harvard Business Review Classics);Peter Ferdinand Drucker;Amazon.com Services LLC;4.4;7.39;FALSE;FALSE;Nonfiction;2008
Rework;Jason Fried;Random House LLC;4.5;9.99;FALSE;FALSE;Nonfiction;2010
Financial Statements: A Step-by-Step Guide to Understanding and Creating Financial Reports (Over 200,000 copies sold!);Thomas Ittelson;Amazon.com Services LLC;4.6;9.99;FALSE;FALSE;Nonfiction;2022
Should I Stay or Should I Go?: A Guide to Knowing if Your Relationship Can--and Should--be Saved;Lundy Bancroft;Penguin Group (USA) LLC;4.6;14.99;FALSE;FALSE;Nonfiction;2011
Search Funds & Entrepreneurial Acquisitions: The Roadmap for Buying a Business and Leading it to the Next Level;Jan Simon;Amazon.com Services LLC;4.8;19.99;FALSE;FALSE;Nonfiction;2021
What To Say When You Talk To Your Self;Shad Helmstetter;Amazon.com Services LLC;4.6;0;FALSE;FALSE;Nonfiction;2011
The Dictionary of Body Language: A Field Guide to Human Behavior;Joe Navarro;HarperCollins Publishers;4.6;12.99;TRUE;FALSE;Nonfiction;2018
One Good Trade: Inside the Highly Competitive World of Proprietary Trading (Wiley Trading Book 454);Mike Bellafiore;JOHN WILEY AND SONS INC;4.6;40;FALSE;FALSE;Nonfiction;2010
Blood, Sweat, and Pixels: The Triumphant, Turbulent Stories Behind How Video Games Are Made;Jason Schreier;HarperCollins Publishers;4.6;13.99;FALSE;FALSE;Nonfiction;2017
The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free;Dr. Steven R Gundry;HarperCollins Publishers;4.4;21.49;TRUE;TRUE;Nonfiction;2018
Knife Drop: Creative Recipes Anyone Can Cook;Nick DiGiovanni;Penguin Group (USA) LLC;4.8;12.99;FALSE;FALSE;Nonfiction;2023
The Mayo Clinic Diet, 3rd edition: Reshape your life with science-based habits;Donald D. Hensrud;Amazon.com Services LLC;4.4;11.99;FALSE;FALSE;Nonfiction;2023
Pasta Every Day: Make It, Shape It, Sauce It, Eat It;Meryl Feinstein;Hachette Book Group;4.9;16.99;FALSE;FALSE;Nonfiction;2023
Gmorning, Gnight!: Little Pep Talks for Me & You;Lin-Manuel Miranda;Random House LLC;4.8;10.99;FALSE;FALSE;Nonfiction;2018
The Playbook: An Inside Look at How to Think Like a Professional Trader;Mike Bellafiore;Amazon.com Services LLC;4.5;25.97;FALSE;FALSE;Nonfiction;2021
Think and Grow Rich!:The Original Version, Restored and Revised™: The Original Version, Restored and Revised(tm);Napoleon Hill;Amazon.com Services LLC;4.7;13.99;FALSE;FALSE;Nonfiction;2015
DEI Deconstructed: Your No-Nonsense Guide to Doing the Work and Doing It Right;Lily Zheng;Amazon.com Services LLC;4.6;16.99;FALSE;FALSE;Nonfiction;2022
Hacking Growth: How Today's Fastest-Growing Companies Drive Breakout Success;Sean Ellis;Random House LLC;4.5;12.99;FALSE;FALSE;Nonfiction;2017
The Art of Possibility: Transforming Professional and Personal Life;Rosamund Stone Zander;Penguin Group (USA) LLC;4.5;14.99;FALSE;FALSE;Nonfiction;2002
The Manager's Handbook: Five Simple Steps to Build a Team, Stay Focused, Make Better Decisions, and Crush Your Competition;David Dodson;JOHN WILEY AND SONS INC;4.8;18;FALSE;FALSE;Nonfiction;2023
Ted Talks: The Official TED Guide to Public Speaking;Chris Anderson;HarperCollins Publishers;4.5;14.99;TRUE;TRUE;Nonfiction;2016
The Data Detective: Ten Easy Rules to Make Sense of Statistics;Tim Harford;Penguin Group (USA) LLC;4.5;9.99;FALSE;FALSE;Nonfiction;2021
NLP: The Essential Guide to Neuro-Linguistic Programming;NLP Comprehensive;HarperCollins Publishers;4.6;12.99;TRUE;FALSE;Nonfiction;2013
Half of Paradise;James Lee Burke;Hachette Book Group;3.6;7.99;FALSE;FALSE;Nonfiction;2011
Secrets of Closing the Sale;Zig Ziglar;Amazon.com Services LLC;4.7;16.14;FALSE;FALSE;Nonfiction;2019
Combating Cult Mind Control: The Guide to Protection, Rescue and Recovery from Destructive Cults;Steven Hassan;Amazon.com Services LLC;4.7;9.99;FALSE;FALSE;Nonfiction;2015
That's Bold of You: How To Thrive as Your Most Vibrant, Weird, and Real Self;Case Kenny;Amazon.com Services LLC;4.8;9.99;FALSE;FALSE;Nonfiction;2023
Memory Wall: Stories;Anthony Doerr;Simon and Schuster Digital Sales Inc;4.4;14.99;FALSE;FALSE;Nonfiction;2010
Think Big: Take Small Steps and Build the Future You Want;Dr Grace Lordan;PRH UK;4.4;14.49;FALSE;FALSE;Nonfiction;2021
The Sleep Solution: Why Your Sleep is Broken and How to Fix It;W. Chris Winter;Penguin Group (USA) LLC;4.4;8.99;FALSE;FALSE;Nonfiction;2017
The Tao of Fully Feeling: Harvesting Forgiveness out of Blame;Pete Walker;Amazon.com Services LLC;4.7;8.99;TRUE;FALSE;Nonfiction;2015
Capital Returns: Investing Through the Capital Cycle: A Money Manager’s Reports 2002-15;Palgrave Macmillan;Amazon.com Services LLC;4.5;32.5;FALSE;FALSE;Nonfiction;2016
Six-Minute X-Ray: Rapid Behavior Profiling;Chase Hughes;Amazon.com Services LLC;4.8;9.99;FALSE;FALSE;Nonfiction;2020
Desire: An Inclusive Guide to Navigating Libido Differences in Relationships;Lauren Fogel Mersy;Penguin Random House Publisher Services;4.8;12.99;FALSE;FALSE;Nonfiction;2023
Come Up for Air: How Teams Can Leverage Systems and Tools to Stop Drowning in Work;Nick Sonnenberg;HarperCollins Publishing;4.6;14.99;FALSE;FALSE;Nonfiction;2023
Coach the Person, Not the Problem: A Guide to Using Reflective Inquiry;Marcia Reynolds;Amazon.com Services LLC;4.8;12.99;FALSE;FALSE;Nonfiction;2020
Say Good Night to Insomnia: The Six-Week, Drug-Free Program Developed At Harvard Medical School;Gregg D. Jacobs;Macmillan;4.1;11.99;FALSE;FALSE;Nonfiction;2009
Going on Offense: A Leader’s Playbook for Perpetual Innovation;Behnam Tabrizi;Amazon.com Services LLC;5;8.99;FALSE;FALSE;Nonfiction;2023
Predictable Revenue: Turn Your Business Into A Sales Machine With The $100 Million Best Practices Of Salesforce.com;Aaron Ross;Amazon.com Services LLC;4.4;9.99;FALSE;FALSE;Nonfiction;2011
The Ultimate Sales Machine: Turbocharge Your Business with Relentless Focus on 12 Key Strategies;Chet Holmes;Penguin Group (USA) LLC;4.6;14.99;FALSE;FALSE;Nonfiction;2007
Confessions of an Advertising Man;David Ogilvy;Amazon.com Services LLC;4.7;9.99;FALSE;FALSE;Nonfiction;2023
You Can Be a Stock Market Genius: Uncover the Secret Hiding Places of Stock Market P;Joel Greenblatt;Simon and Schuster Digital Sales Inc;4.5;14.99;FALSE;FALSE;Nonfiction;2010
A Marriage of Fortune: The captivating new historical novel from the Sunday Times bestselling author;Anne O'Brien;Hachette Book Group;4.2;0;FALSE;FALSE;Nonfiction;2023
Unscripted - The Great Rat-Race Escape: From Wage Slavery to Wealth: How to Start a Purpose Driven Business and Win Financial Freedom for a Lifetime;MJ DeMarco;Amazon.com Services LLC;4.8;8.99;FALSE;FALSE;Nonfiction;2021
Living Your Best Life: The perfect feel-good romance from Maxine Morrey;Maxine Morrey;Amazon.com Services LLC;4.3;2.99;TRUE;FALSE;Nonfiction;2022
Tell Yourself a Better Lie: Use the power of Rapid Transformational Therapy to edit your story and rewrite your life.;Marisa Peer;Amazon.com Services LLC;4.6;8.49;FALSE;FALSE;Nonfiction;2022
Emotional Inheritance: A Therapist, Her Patients, and the Legacy of Trauma;Galit Atlas;Hachette Book Group;4.5;11.99;FALSE;FALSE;Nonfiction;2022
Retirement Money Secrets: A Financial Insider's Guide to Income Independence;Steve Selengut;Amazon.com Services LLC;4.8;9.99;FALSE;FALSE;Nonfiction;2023
Bearing the Unbearable: Love, Loss, and the Heartbreaking Path of Grief;Joanne Cacciatore;Simon & Schuster Digital Sales Inc.;4.7;9.99;FALSE;FALSE;Nonfiction;2017
